"userId","movieId","rating","timestamp","date"
4,608,5,964540008,2000-07-25 23:46:48
4,648,3,945079906,1999-12-13 18:11:46
4,708,4,986935230,2001-04-11 04:40:30
4,800,4,945079106,1999-12-13 17:58:26
4,892,4,964622714,2000-07-26 22:45:14
4,898,5,964623347,2000-07-26 22:55:47
4,899,4,945079653,1999-12-13 18:07:33
4,902,4,945078446,1999-12-13 17:47:26
4,904,4,945079837,1999-12-13 18:10:37
4,908,5,945173902,1999-12-14 20:18:22
4,910,5,945173989,1999-12-14 20:19:49
4,912,5,945173902,1999-12-14 20:18:22
4,914,5,945079670,1999-12-13 18:07:50
4,919,5,945079521,1999-12-13 18:05:21
4,920,5,945173602,1999-12-14 20:13:22
4,930,5,964538571,2000-07-25 23:22:51
4,1025,4,945079232,1999-12-13 18:00:32
4,1057,3,964540578,2000-07-25 23:56:18
4,1060,2,986934819,2001-04-11 04:33:39
4,1073,4,945079483,1999-12-13 18:04:43
4,1077,5,945173692,1999-12-14 20:14:52
4,1079,2,945078946,1999-12-13 17:55:46
4,1080,5,986934696,2001-04-11 04:31:36
4,1084,5,945079259,1999-12-13 18:00:59
4,1086,5,964539723,2000-07-25 23:42:03
4,1094,3,964538500,2000-07-25 23:21:40
4,1103,5,964539723,2000-07-25 23:42:03
4,1136,5,986934625,2001-04-11 04:30:25
4,1179,4,964539180,2000-07-25 23:33:00
4,1183,1,964778513,2000-07-28 18:01:53
4,1188,5,964538500,2000-07-25 23:21:40
4,1196,5,964538763,2000-07-25 23:26:03
4,1197,5,964538763,2000-07-25 23:26:03
4,1198,3,964538728,2000-07-25 23:25:28
4,1199,2,945078967,1999-12-13 17:56:07
4,1203,5,945174025,1999-12-14 20:20:25
4,1211,1,964539205,2000-07-25 23:33:25
4,1213,4,945079729,1999-12-13 18:08:49
4,1219,4,964539961,2000-07-25 23:46:01
4,1225,4,964539326,2000-07-25 23:35:26
4,1250,5,945174008,1999-12-14 20:20:08
4,1259,4,964538728,2000-07-25 23:25:28
4,1265,4,964622684,2000-07-26 22:44:44
4,1266,4,986849037,2001-04-10 04:43:57
4,1282,5,945079653,1999-12-13 18:07:33
4,1283,5,945078690,1999-12-13 17:51:30
4,1288,4,945079653,1999-12-13 18:07:33
4,1291,4,964538763,2000-07-25 23:26:03
4,1304,3,945078467,1999-12-13 17:47:47
4,1391,1,945173766,1999-12-14 20:16:06
4,1449,5,945079767,1999-12-13 18:09:27
4,1466,4,945173492,1999-12-14 20:11:32
4,1500,4,964622830,2000-07-26 22:47:10
4,1517,4,945079790,1999-12-13 18:09:50
4,1580,3,986935244,2001-04-11 04:40:44
4,1597,1,945079906,1999-12-13 18:11:46
4,1617,2,945079837,1999-12-13 18:10:37
4,1641,4,964622758,2000-07-26 22:45:58
4,1704,1,945629015,1999-12-20 02:43:35
4,1719,4,945079956,1999-12-13 18:12:36
4,1732,4,945079889,1999-12-13 18:11:29
4,1834,5,945174134,1999-12-14 20:22:14
4,1883,4,964622642,2000-07-26 22:44:02
4,1885,3,964622617,2000-07-26 22:43:37
4,1892,2,964539431,2000-07-25 23:37:11
4,1895,4,945629179,1999-12-20 02:46:19
4,1907,3,964540505,2000-07-25 23:55:05
4,1916,1,986934786,2001-04-11 04:33:06
4,1923,3,986934870,2001-04-11 04:34:30
4,1947,5,945079653,1999-12-13 18:07:33
4,1967,5,945078967,1999-12-13 17:56:07
4,1968,4,986934786,2001-04-11 04:33:06
4,2019,2,945078690,1999-12-13 17:51:30
4,2076,4,945079052,1999-12-13 17:57:32
4,2078,5,945079521,1999-12-13 18:05:21
4,2109,4,986935016,2001-04-11 04:36:56
4,2145,3,986935328,2001-04-11 04:42:08
4,2150,5,986934738,2001-04-11 04:32:18
4,2174,5,964539855,2000-07-25 23:44:15
4,2186,5,945174008,1999-12-14 20:20:08
4,2324,1,964622590,2000-07-26 22:43:10
4,2336,2,964538964,2000-07-25 23:29:24
4,2359,4,964622590,2000-07-26 22:43:10
4,2395,3,964623306,2000-07-26 22:55:06
4,2406,4,986935302,2001-04-11 04:41:42
4,2467,4,945079858,1999-12-13 18:10:58
4,2571,1,945173385,1999-12-14 20:09:45
4,2583,5,945078863,1999-12-13 17:54:23
4,2599,5,964622684,2000-07-26 22:44:44
4,2628,1,986848894,2001-04-10 04:41:34
4,2683,4,945079790,1999-12-13 18:09:50
4,2692,5,945079013,1999-12-13 17:56:53
4,2712,2,945078542,1999-12-13 17:49:02
4,2762,4,964539986,2000-07-25 23:46:26
4,2763,1,964778621,2000-07-28 18:03:41
4,2770,2,945173553,1999-12-14 20:12:33
4,2791,5,964539628,2000-07-25 23:40:28
4,2858,5,964539140,2000-07-25 23:32:20
4,2921,4,945078708,1999-12-13 17:51:48
4,2926,5,986934870,2001-04-11 04:34:30
4,2959,2,945078528,1999-12-13 17:48:48
4,2973,2,945078946,1999-12-13 17:55:46
4,2997,4,986848610,2001-04-10 04:36:50
4,3033,4,986936200,2001-04-11 04:56:40
4,3044,5,945079920,1999-12-13 18:12:00
4,3060,4,986934884,2001-04-11 04:34:44
4,3083,5,964622487,2000-07-26 22:41:27
4,3160,4,964539121,2000-07-25 23:32:01
4,3175,1,964538930,2000-07-25 23:28:50
4,3176,4,964539771,2000-07-25 23:42:51
4,3255,4,964623306,2000-07-26 22:55:06
4,3317,4,986934498,2001-04-11 04:28:18
4,3358,3,964622758,2000-07-26 22:45:58
4,3386,4,964539395,2000-07-25 23:36:35
4,3408,4,986849238,2001-04-10 04:47:18
4,3481,2,964538243,2000-07-25 23:17:23
4,3489,1,986848908,2001-04-10 04:41:48
4,3508,5,964538351,2000-07-25 23:19:11
4,3591,1,986935199,2001-04-11 04:39:59
4,3809,3,986936207,2001-04-11 04:56:47
4,3897,4,986934465,2001-04-11 04:27:45
4,3911,3,986849149,2001-04-10 04:45:49
4,3967,4,986849164,2001-04-10 04:46:04
4,3996,4,986849130,2001-04-10 04:45:30
4,4002,3,986934819,2001-04-11 04:33:39
4,4014,1,986849254,2001-04-10 04:47:34
4,4020,3,986848856,2001-04-10 04:40:56
4,4027,3,986849201,2001-04-10 04:46:41
4,4029,3,986849226,2001-04-10 04:47:06
4,4033,4,986849149,2001-04-10 04:45:49
4,4034,5,986848753,2001-04-10 04:39:13
4,4121,4,986934901,2001-04-11 04:35:01
4,4144,3,986848685,2001-04-10 04:38:05
4,4226,2,1007569424,2001-12-06 00:23:44
4,4239,5,986848685,2001-04-10 04:38:05
4,4246,4,1007574542,2001-12-06 01:49:02
4,4308,1,1007569465,2001-12-06 00:24:25
4,4641,1,1007569586,2001-12-06 00:26:26
4,4881,3,1007569445,2001-12-06 00:24:05
4,4896,4,1007574532,2001-12-06 01:48:52
4,4902,4,1007569465,2001-12-06 00:24:25
4,4967,5,1007569424,2001-12-06 00:23:44
5,1,4,847434962,1996-11-08 14:36:02
5,21,4,847435238,1996-11-08 14:40:38
5,34,4,847434881,1996-11-08 14:34:41
5,36,4,847435292,1996-11-08 14:41:32
5,39,3,847434961,1996-11-08 14:36:01
5,50,4,847434881,1996-11-08 14:34:41
5,58,5,847435238,1996-11-08 14:40:38
5,110,4,847434880,1996-11-08 14:34:40
5,150,3,847434748,1996-11-08 14:32:28
5,153,3,847434802,1996-11-08 14:33:22
5,232,4,847435292,1996-11-08 14:41:32
5,247,5,847435337,1996-11-08 14:42:17
5,253,3,847435292,1996-11-08 14:41:32
5,261,4,847435238,1996-11-08 14:40:38
5,265,3,847435129,1996-11-08 14:38:49
5,266,1,847435311,1996-11-08 14:41:51
5,290,5,847435311,1996-11-08 14:41:51
5,296,5,847434748,1996-11-08 14:32:28
5,300,3,847435337,1996-11-08 14:42:17
5,316,2,847434832,1996-11-08 14:33:52
5,318,3,847434880,1996-11-08 14:34:40
5,344,3,847434802,1996-11-08 14:33:22
5,349,3,847434832,1996-11-08 14:33:52
5,357,2,847435238,1996-11-08 14:40:38
5,364,3,847434882,1996-11-08 14:34:42
5,367,4,847435129,1996-11-08 14:38:49
5,380,2,847434748,1996-11-08 14:32:28
5,410,3,847435292,1996-11-08 14:41:32
5,457,4,847434801,1996-11-08 14:33:21
5,474,4,847435337,1996-11-08 14:42:17
5,475,5,847435311,1996-11-08 14:41:51
5,515,3,847435129,1996-11-08 14:38:49
5,527,5,847434960,1996-11-08 14:36:00
5,531,4,847435258,1996-11-08 14:40:58
5,534,3,847435311,1996-11-08 14:41:51
5,588,4,847434801,1996-11-08 14:33:21
5,589,3,847435258,1996-11-08 14:40:58
5,590,5,847434747,1996-11-08 14:32:27
5,592,3,847434747,1996-11-08 14:32:27
5,594,5,847435238,1996-11-08 14:40:38
5,595,5,847434832,1996-11-08 14:33:52
5,596,5,847435292,1996-11-08 14:41:32
5,597,3,847434962,1996-11-08 14:36:02
5,608,3,847435258,1996-11-08 14:40:58
6,2,4,845553522,1996-10-17 19:58:42
6,3,5,845554296,1996-10-17 20:11:36
6,5,5,845553938,1996-10-17 20:05:38
6,6,4,845553757,1996-10-17 20:02:37
6,7,4,845554264,1996-10-17 20:11:04
6,10,3,845553253,1996-10-17 19:54:13
6,11,4,845553489,1996-10-17 19:58:09
6,15,4,845554505,1996-10-17 20:15:05
6,16,4,845553819,1996-10-17 20:03:39
6,17,4,845553559,1996-10-17 19:59:19
6,19,2,845553382,1996-10-17 19:56:22
6,21,2,845553382,1996-10-17 19:56:22
6,22,5,845553875,1996-10-17 20:04:35
6,24,4,845554397,1996-10-17 20:13:17
6,25,3,845553695,1996-10-17 20:01:35
6,26,4,845555362,1996-10-17 20:29:22
6,31,3,845553819,1996-10-17 20:03:39
6,32,4,845553426,1996-10-17 19:57:06
6,34,4,845553354,1996-10-17 19:55:54
6,36,5,845553726,1996-10-17 20:02:06
6,41,4,845554962,1996-10-17 20:22:42
6,45,3,845553907,1996-10-17 20:05:07
6,46,4,845554551,1996-10-17 20:15:51
6,47,4,845553317,1996-10-17 19:55:17
6,50,1,845553381,1996-10-17 19:56:21
6,60,4,845554263,1996-10-17 20:11:03
6,62,4,845553660,1996-10-17 20:01:00
6,65,3,845555070,1996-10-17 20:24:30
6,76,4,845555317,1996-10-17 20:28:37
6,79,3,845554907,1996-10-17 20:21:47
6,86,5,845556131,1996-10-17 20:42:11
6,88,2,845555694,1996-10-17 20:34:54
6,89,4,845555124,1996-10-17 20:25:24
6,95,4,845553559,1996-10-17 19:59:19
6,100,3,845555151,1996-10-17 20:25:51
6,104,4,845554349,1996-10-17 20:12:29
6,105,3,845553757,1996-10-17 20:02:37
6,110,5,845553283,1996-10-17 19:54:43
6,112,4,845553994,1996-10-17 20:06:34
6,135,3,845554987,1996-10-17 20:23:07
6,140,3,845555024,1996-10-17 20:23:44
6,141,4,845553586,1996-10-17 19:59:46
6,145,4,845553966,1996-10-17 20:06:06
6,150,4,845553110,1996-10-17 19:51:50
6,151,4,845553586,1996-10-17 19:59:46
6,153,3,845553146,1996-10-17 19:52:26
6,158,4,845553660,1996-10-17 20:01:00
6,159,3,845555006,1996-10-17 20:23:26
6,160,5,845553457,1996-10-17 19:57:37
6,161,3,845553253,1996-10-17 19:54:13
6,163,3,845553907,1996-10-17 20:05:07
6,165,3,845553146,1996-10-17 19:52:26
6,168,5,845553695,1996-10-17 20:01:35
6,170,3,845554263,1996-10-17 20:11:03
6,174,3,845554479,1996-10-17 20:14:39
6,180,2,845555006,1996-10-17 20:23:26
6,181,3,845553938,1996-10-17 20:05:38
6,185,3,845553283,1996-10-17 19:54:43
6,186,3,845553619,1996-10-17 20:00:19
6,195,4,845554455,1996-10-17 20:14:15
6,196,3,845553586,1996-10-17 19:59:46
6,204,3,845553619,1996-10-17 20:00:19
6,207,4,845554024,1996-10-17 20:07:04
6,208,3,845553253,1996-10-17 19:54:13
6,216,4,845554099,1996-10-17 20:08:19
6,218,2,845553994,1996-10-17 20:06:34
6,222,4,845554024,1996-10-17 20:07:04
6,224,3,845553794,1996-10-17 20:03:14
6,225,4,845553381,1996-10-17 19:56:21
6,230,5,845553966,1996-10-17 20:06:06
6,231,3,845553174,1996-10-17 19:52:54
6,234,2,845554176,1996-10-17 20:09:36
6,236,4,845553559,1996-10-17 19:59:19
6,237,4,845553875,1996-10-17 20:04:35
6,239,3,845554987,1996-10-17 20:23:07
6,248,5,845554263,1996-10-17 20:11:03
6,252,4,845553619,1996-10-17 20:00:19
6,253,3,845553283,1996-10-17 19:54:43
6,256,3,845553726,1996-10-17 20:02:06
6,257,5,845554176,1996-10-17 20:09:36
6,258,3,845555172,1996-10-17 20:26:12
6,261,4,845553695,1996-10-17 20:01:35
6,262,5,845554551,1996-10-17 20:15:51
6,265,3,845553726,1996-10-17 20:02:06
6,266,3,845553457,1996-10-17 19:57:37
6,267,3,845554376,1996-10-17 20:12:56
6,273,3,845553875,1996-10-17 20:04:35
6,276,4,845553907,1996-10-17 20:05:07
6,277,5,845553844,1996-10-17 20:04:04
6,281,4,845554320,1996-10-17 20:12:00
6,282,3,845553522,1996-10-17 19:58:42
6,288,2,845553283,1996-10-17 19:54:43
6,292,4,845553253,1996-10-17 19:54:13
6,293,3,845553660,1996-10-17 20:01:00
6,296,2,845553110,1996-10-17 19:51:50
6,303,3,845554099,1996-10-17 20:08:19
6,314,5,845554603,1996-10-17 20:16:43
6,315,4,845553522,1996-10-17 19:58:42
6,316,5,845553174,1996-10-17 19:52:54
6,317,4,845553457,1996-10-17 19:57:37
6,318,5,845553200,1996-10-17 19:53:20
6,327,1,845554062,1996-10-17 20:07:42
6,329,4,845553200,1996-10-17 19:53:20
